accuracy,bal_accuracy,macro_f1,weighted_f1
0.9404853433724825,0.6337708885587593,0.7113201322236176,0.9284400446444595
0.9391906819728342,0.6270240524404238,0.7049493752927393,0.9267292773598289
0.9388813772015872,0.6229956596612668,0.7026210678831768,0.9263238180148413
0.9391951006124234,0.63160869480875,0.7098178273101124,0.9267794246319104
0.9393851021147609,0.6397296499325049,0.7148308049350302,0.9269887132194501
0.939168588774888,0.6289871380261102,0.708710653290497,0.9266957385278829
0.9392171938103696,0.6308203283777338,0.7093784620088294,0.9268665852576732
0.9399153388654701,0.6317535718941304,0.7112803024766807,0.9277372107353086
0.9395662663379198,0.630546943052453,0.7079372725535807,0.9272394056979384
0.9397783610382036,0.6298070183452305,0.7090538257958915,0.9275700138620778
0.9394602189877781,0.6283291089869689,0.7081394430504225,0.9271192689453387
0.9385323046740369,0.6253658229878624,0.7047535626240939,0.92593968675031
0.9405206924891965,0.6276845254971068,0.7060872509082426,0.928516425888149
0.939495568104492,0.6318739224088967,0.710633262234099,0.9271526982516333
0.9395839408962768,0.6256247893900693,0.7050436369663352,0.9272572661168516
0.9396281272921693,0.6297056901692268,0.7102294983620592,0.9273176053686234
0.9396104527338123,0.6348124309650228,0.7121625455308634,0.9272947255825248
0.9393409157188685,0.6290714086274418,0.7098877239879621,0.9270818084528301
0.9394999867440812,0.6313726949297845,0.7097731173793037,0.9271538513336661
0.939659057769294,0.6298723529530799,0.708791167066157,0.927340093223978
0.9397341746423111,0.6336690614397494,0.7125250613126032,0.9274457120088899
0.9392481242874944,0.6285452491106963,0.7083570900883823,0.9268930583014308
0.939606034094223,0.6317692972386897,0.7107810225424736,0.9275019165940435
0.9397474305610789,0.630212551686175,0.7102246789198307,0.9276582922361004
0.9400744098906828,0.6212584918890529,0.7012343486727488,0.927809860956899
0.938678119780482,0.6291254957399695,0.7087255346272178,0.926066006540319
0.9401362708449322,0.6296190625243657,0.7090859372172316,0.9279633232964234
0.9399771998197195,0.627673627899879,0.707799104108217,0.9278175142728401
0.9392216124499589,0.6309766731392991,0.7098022524962059,0.926777607444805
0.9394425444294211,0.6313652391186672,0.7100870714466971,0.9272367839595685
0.9391818446936557,0.6328891642454038,0.712695809538773,0.9267999626347954
0.9401539454032892,0.631492342025094,0.7106236433347906,0.9278516439451816
0.9390581227851569,0.6317881458059487,0.7103437137753669,0.9265568544017436
0.9400699912510936,0.6351164080817179,0.7142485661085999,0.927875992196827
0.9389388195162474,0.6304194489702105,0.7090574916725026,0.9264183945649186
0.9404809247328932,0.6366725422940839,0.7124491159731839,0.9283938256183847
0.9394602189877781,0.6329776692109045,0.7109427817771911,0.9270765617947745
0.9392878920437976,0.6262663337678706,0.7053146284158249,0.9269533925152407
0.9397385932819003,0.6286036778986744,0.7069891558992251,0.9274477767125292
0.9399727811801303,0.6312420723623646,0.7109823728779114,0.9277444727842896
0.9407062753519446,0.6289662417294843,0.7080782364393079,0.9287389729644491
0.9387576552930884,0.628209688440102,0.7076822585618617,0.9264355653190051
0.9400567353323259,0.6329597228850712,0.7112702199834003,0.9277754153616626
0.9399241761446486,0.6319796354013872,0.7114889285150231,0.927664701222856
0.9398932456675239,0.6340945542586572,0.7130508546381563,0.9277562258220168
0.9385278860344477,0.6273068752180235,0.7055729660647714,0.9259442147817184
0.9399197575050593,0.6326259359032963,0.7130951184846969,0.9279062971067953
0.9396678950484725,0.62699178302836,0.7077722650034867,0.9273826307076926
0.9392923106833868,0.6274585550747299,0.709201310647741,0.9270226987332912
0.9400125489364335,0.6292586972578534,0.7093397101475343,0.9279443225975124
0.9392834734042083,0.6225339223903268,0.7032925900297681,0.9268961465230928
0.9384085827655382,0.6333412484001114,0.7105260724770593,0.9257834439633396
0.9394469630690103,0.6282917517295135,0.706571656673443,0.9271503733041416
0.9388637026432302,0.6228761418668289,0.7032313636287848,0.9264337735991238
0.9395927781754554,0.6246752203228144,0.7037571405686334,0.9273031561391836
0.9392481242874944,0.6296131630822595,0.7106409069905274,0.9268861855649041
0.9394292885106533,0.6260830076709171,0.7069850044428172,0.9271035980532406
0.9392481242874944,0.6332990715189004,0.7117492916890688,0.9268346447804642
0.9395088240232597,0.6275213911365896,0.7083643958642868,0.9273512002867739
0.9387620739326776,0.630111678414507,0.7090283131376564,0.9263504620754371
0.9398137101549175,0.6295650784111465,0.709148120580535,0.9276694390765077
0.9388018416889808,0.6233651908716917,0.7049446780971186,0.9262671929110229
0.9396325459317585,0.6321276481416505,0.7109902663813358,0.9275189473636452
0.9394160325918857,0.6287525565816203,0.7069144173374832,0.9269190045168091
0.9398004542361498,0.628382413268367,0.7068282578548484,0.927392436927033
0.9393762648355825,0.6264208991687025,0.7071662893319897,0.9270749941704689
0.9398711524695776,0.6297952748584842,0.7083659761001366,0.9275094549604227
0.9402865045909665,0.6299856435863082,0.7091048703896083,0.9281917716765173
0.9405162738496072,0.6263263880154087,0.7067767272765219,0.9285047953709465
0.9390139363892644,0.6281624623941017,0.7077316661098496,0.9265244725674595
0.9398623151903992,0.6327816557439317,0.7116725008716482,0.9278084719431439
0.9393276598001008,0.6293320738709116,0.7084766081095571,0.9269794121950012
0.9395795222566876,0.6288815522309595,0.7089976473804114,0.9273602376097052
0.9382406744611469,0.6269828468028033,0.7077209865154089,0.9257477403350833
0.9390934719018709,0.6346267956585281,0.7122141755682044,0.9266949564053423
0.9389653313537828,0.6256765856793064,0.7046707672753715,0.9264148906198495
0.9396546391297047,0.6322042230413851,0.7101150442335344,0.9273114830890075
0.9391288210185847,0.630889652311826,0.7097044559554672,0.9267468193540846
